drug	gene
DB06216	ADRA2C
DB06216	HRH1
DB06216	HRH2
DB06216	ADRB1
DB06216	ADRB2
DB06217	SCN5A
DB06217	KCNA5
DB06217	KCND3
DB06217	KCNH2
DB06218	SCN9A
DB06218	SCN3A
DB06218	SCN10A
DB06226	HLA-A
DB06226	HLA-A
DB06228	F10
DB06229	DRD2
DB06229	HRH1
DB06229	ADRA1A
DB06229	ADRA1B
DB06229	ADRA2A
DB06229	ADRA1D
DB06229	ADRA2B
DB06229	ADRA2C
DB06229	HTR2A
DB06229	HTR2B
DB06229	HTR2C
DB06230	OPRK1
DB06230	OPRD1
DB06230	OPRM1
DB06231	SLC8A1
DB06233	MTOR
DB06237	PDE5A
DB06240	ABCB1
DB06241	CD4
DB06243	ODC1
DB06245	PLAUR
DB06245	FGA
DB06245	KLK1
DB06245	LAMA5
DB06245	F10
DB06245	FN1
DB06245	SERPINB2
DB06245	CLEC3B
DB06245	KRT8
DB06245	ANXA2
DB06245	LAMB1
DB06245	LAMC1
DB06245	LAMA1
DB06245	CALR
DB06245	CANX
DB06245	LRP1
DB06245	LAMA3
DB06246	GSTP1
DB06246	AKR1B1
DB06246	AKR1B10
DB06246	PDE4D
DB06246	PDE4C
DB06246	PDE5A
DB06246	PDE2A
DB06247	GRIA1
DB06248	LTB4R2
DB06248	LTB4R
DB06249	ESR1
DB06249	ESR2
DB06255	FDPS
DB06255	CASP3
DB06255	CASP4
DB06255	CASP7
DB06258	HSF1
DB06262	ADRA1A
DB06262	ADRA1B
DB06262	ADRA1D
DB06262	ADRA2A
DB06262	ADRA2B
DB06262	ADRA2C
DB06262	ADRB1
DB06262	ADRB2
DB06262	ADRB3
DB06262	PAH
DB06263	TOP2A
DB06266	CFTR
DB06266	HK1
DB06267	PDE5A
DB06268	EDNRA
DB06268	EDNRB
DB06271	SERPIND1
DB06271	SERPINC1
DB06273	IL6R
DB06274	OPRM1
DB06274	OPRK1
DB06274	OPRD1
DB06281	CETP
DB06282	HRH1
DB06283	CACNA1B
DB06283	CACNA1A
DB06285	PTH1R
DB06287	MTOR
DB06288	HTR7
DB06288	HTR2A
DB06288	DRD2
DB06288	DRD3
DB06288	OPRM1
DB06288	OPRD1
DB06288	OPRK1
DB06292	SLC5A2
DB06307	BCL2
DB06311	PLA2G4A
DB06314	MET
DB06317	SLAMF7
DB06318	CD33
DB06321	JAK3
DB06322	ENG
DB06324	TNFRSF8
DB06325	PDGFB
DB06329	TLR7
DB06333	PTPN1
DB06333	SLC6A3
DB06333	SLC6A2
DB06335	DPP4
DB06342	CD19
DB06343	IGF1R
DB06345	EPHX2
DB06346	ALOX5AP
DB06347	AURKA
DB06350	P2RY12
DB06354	GRIK1
DB06354	GABBR1
DB06356	COL4A4
DB06358	DHFR
DB06360	CD40
DB06362	TOP2A
DB06362	TOP2B
DB06366	ERBB2
DB06367	CTSK
DB06371	CD2
DB06372	IL1B
DB06372	IL1A
DB06372	IL1RN
DB06374	ESR1
DB06376	CLK1
DB06393	HTR1A
DB06401	ESR1
DB06401	ESR2
DB06403	EDNRA
DB06403	EDNRB
DB06404	C1R
DB06404	C1S
DB06404	KLKB1
DB06404	F12
DB06404	F11
DB06404	PLAT
DB06404	F2
DB06406	F10
DB06408	ENPP1
DB06408	NT5C2
DB06408	IMPDH1
DB06409	OPRM1
DB06409	OPRD1
DB06409	OPRK1
DB06410	VDR
DB06412	AR
DB06412	NPPB
DB06413	SLC6A3
DB06420	TOP2A
DB06421	TOP2A
DB06421	TOP2B
DB06422	HTR4
DB06422	HTR3A
DB06423	MMP2
DB06423	MMP9
DB06423	MMP13
DB06423	PTK2
DB06423	SELE
DB06429	TACR3
DB06433	RRM1
DB06436	KDR
DB06439	LPL
DB06441	P2RY12
DB06442	CES1
DB06444	TNF
DB06446	HTR2A
DB06446	HTR1A
DB06446	CACNA1A
DB06446	HTR2C
DB06447	TLR4
DB06448	FNTA
DB06448	FNTB
DB06451	PRKCA
DB06454	DRD2
DB06454	DRD3
DB06454	HTR1A
DB06457	KCNH2
DB06460	EDNRA
DB06460	EDNRB
DB06468	SLC9A1
DB06469	FLT3
DB06470	GABRA1
DB06471	ADORA1
DB06472	ITGA2B
DB06472	ITGB3
DB06474	FAP
DB06475	CD40LG
DB06477	DRD2
DB06477	DRD3
DB06477	DRD4
DB06479	PDE4A
DB06480	HTR4
DB06481	DHODH
DB06486	PRKCB
DB06486	AURKB
DB06486	AURKA
DB06486	CDK15
DB06486	CHEK1
DB06486	CHEK2
DB06486	AKT1
DB06486	PIK3R1
DB06492	C3
DB06494	GNRHR
DB06495	TNF
DB06497	CCR5
DB06503	CFB
DB06506	HTR1A
DB06510	PPARA
DB06510	PPARG
DB06511	TNFSF11
DB06512	HTR2A
DB06512	HTR2C
DB06515	TRPV1
DB06518	MAPK14
DB06521	PTPN1
DB06521	IKBKB
DB06521	PPARA
DB06521	PPARG
DB06525	ACHE
DB06530	TLR7
DB06530	TLR8
DB06533	PPARA
DB06533	PPARG
DB06534	MPL
DB06536	PPARA
DB06536	PPARG
DB06538	HTR1A
DB06543	NFKBIA
DB06546	CD14
DB06548	FDPS
DB06548	GGPS1
DB06549	BDKRB2
DB06550	CD44
DB06552	F7
DB06552	F3
DB06552	F10
DB06558	EDNRA
DB06558	EDNRB
DB06560	IL4
DB06584	MUC1
DB06584	IL2
DB06586	PNLIP
DB06587	MLNR
DB06589	FLT1
DB06589	KDR
DB06589	FLT4
DB06589	PDGFRA
DB06589	PDGFRB
DB06589	KIT
DB06589	FGFR3
DB06589	ITK
DB06589	FGF1
DB06589	SH2B3
DB06594	HTR2C
DB06594	MTNR1A
DB06594	MTNR1B
DB06595	PRKCA
DB06595	KDR
DB06595	PDGFRA
DB06595	PDGFRB
DB06595	FLT3
DB06595	KIT
DB06599	TNFRSF10B
DB06602	IL5
DB06605	F10
DB06606	CD3E
DB06607	FCGR2A
DB06607	FCGR3A
DB06607	FCGR3B
DB06607	CD3E
DB06607	FCGR1A
DB06607	EPCAM
DB06612	IL5
DB06616	BCR
DB06616	ABL1
DB06616	LYN
DB06616	HCK
DB06616	SRC
DB06616	CDK2
DB06616	MAP2K1
DB06616	MAP2K2
DB06616	MAP3K2
DB06616	CAMK2G
DB06623	ADRA2A
DB06626	FLT1
DB06626	KDR
DB06626	FLT4
DB06634	CYP3A4
DB06634	TACR1
DB06635	F10
DB06637	KCNA1
DB06637	KCNA2
DB06637	KCNA3
DB06637	KCNA4
DB06637	KCNA5
DB06637	KCNA6
DB06637	KCNA7
DB06637	KCNA10
DB06637	KCNB1
DB06637	KCNB2
DB06637	KCNC1
DB06637	KCNC2
DB06637	KCNC3
DB06637	KCND1
DB06637	KCND2
DB06637	KCND3
DB06641	AKT1
DB06641	MAPK1
DB06641	PRKCA
DB06642	VEGFA
DB06643	TNFSF11
DB06650	MS4A1
DB06652	CCR5
DB06654	MAOB
DB06655	GLP1R
DB06660	TACR2
DB06663	SSTR1
DB06663	SSTR2
DB06663	SSTR3
DB06663	SSTR5
DB06670	CTSK
DB06674	TNF
DB06677	EDNRA
DB06678	HRH1
DB06680	PGR
DB06681	CD86
DB06681	CD80
DB06684	SLC6A4
DB06684	HTR1A
DB06688	ACPP
DB06689	F12
DB06691	HRH1
DB06692	PRSS1
DB06692	CTRB1
DB06692	PLG
DB06692	KLK1
DB06693	HMGCR
DB06694	ADRA2A
DB06694	ADRA2B
DB06694	ADRA1A
DB06694	ADRA1B
DB06694	ADRA1D
DB06694	ADRA2C
DB06695	F2
DB06698	HRH1
DB06698	HRH3
DB06699	GNRHR
DB06700	SLC6A2
DB06700	SLC6A4
DB06700	SLC6A3
DB06701	SLC6A3
DB06701	SLC6A2
DB06701	SLC6A4
DB06702	CHRM3
DB06702	CHRM4
DB06702	CHRM1
DB06702	CHRM2
DB06702	CHRM5
DB06706	ADRA1A
DB06706	SLC18A2
DB06709	CHRM3
DB06709	CHRM2
DB06709	CHRM1
DB06709	CHRM4
DB06709	CHRM5
DB06710	AR
DB06710	ESR1
DB06711	ADRA2A
DB06711	ADRA1A
DB06712	CACNA1C
DB06712	CACNA2D1
DB06712	CACNB2
DB06712	CACNA1D
DB06712	CACNA1S
DB06712	CACNA2D3
DB06712	CACNA1H
DB06712	CACNA1I
DB06713	PGR
DB06713	ALB
DB06713	AR
DB06714	SLC18A2
DB06714	TAAR1
DB06716	GABRB2
DB06716	GABRB3
DB06718	AR
DB06719	LHCGR
DB06719	GNRHR
DB06720	GBA
DB06725	PTGS1
DB06725	PTGS2
DB06728	KLK1
DB06728	ALB
DB06730	PGR
DB06732	ESR1
DB06732	ESRRA
DB06732	NR2F1
DB06732	AHR
DB06732	CYP1B1
DB06733	ATP6V1A
DB06734	ATP6V1A
DB06736	PTGS2
DB06736	PTGS1
DB06738	OPRM1
DB06738	OPRK1
DB06738	OPRD1
DB06739	TBXA2R
DB06749	SLCO1B3
DB06750	SLCO1B3
DB06751	PDE4A
DB06752	PRG2
DB06754	SERPINC1
DB06756	BHMT
DB06757	IDH3A
DB06757	IDH3G
DB06757	TAB1
DB06757	ARG1
DB06757	TF
DB06766	HRH1
DB06772	TUBA4A
DB06772	TUBB1
DB06773	ACTN1
DB06774	TRPV1
DB06774	PHB2
DB06775	CPS1
DB06777	NR1H4
DB06777	NR1I2
DB06777	GPBAR1
DB06777	AKR1C2
DB06779	SERPINC1
DB06779	VEGFA
DB06779	TFPI
DB06779	SELP
DB06780	NR3C2
DB06781	NR3C1
DB06782	APP
DB06785	GNRHR
DB06786	SMO
DB06787	CHRM3
DB06787	CHRM1
DB06787	CHRM2
DB06787	CHRM4
DB06788	GNRHR
DB06789	PGR
DB06791	SSTR2
DB06791	SSTR5
DB06795	CA6
DB06800	OPRM1
DB06800	OPRK1
DB06802	PTGS1
DB06802	PTGS2
DB06809	CXCR4
DB06813	DHFR
DB06813	TYMS
DB06813	FPGS
DB06814	ADRB2
DB06822	SERPINC1
DB06822	ITGA4
DB06822	CXCL12
DB06825	GNRHR
DB06828	LTA4H
DB06829	PTPN1
DB06830	GGPS1
DB06831	PIK3CG
DB06831	PIK3CD
DB06832	ESR2
DB06832	NCOA1
DB06833	ESRRA
DB06834	SYK
DB06835	CPB1
DB06836	PIK3CG
DB06836	PIK3C3
DB06837	ADAMTS5
DB06838	F2
DB06840	PRSS1
DB06841	F2
DB06842	PDE4A
DB06842	PDE4D
DB06843	GNAS
DB06843	ADCY2
DB06843	ADCY5
DB06844	CCNA2
DB06844	CDK2
DB06845	PRSS1
DB06845	F2
DB06848	TPSAB1
DB06849	TPSAB1
DB06850	PRSS1
DB06850	F2
DB06851	LTA4H
DB06852	CHEK1
DB06853	PRSS1
DB06853	F2
DB06855	PLAU
DB06855	PRSS1
DB06856	PLAU
DB06857	PLAU
DB06858	F2
DB06858	PRSS1
DB06859	F2
DB06861	F2
DB06862	CASP3
DB06865	F2
DB06866	F2
DB06867	PIN1
DB06868	F2
DB06869	F2
DB06870	AR
DB06871	ESR1
DB06871	NCOA2
DB06875	ESR2
DB06875	NCOA1
DB06876	CHEK1
DB06877	MAPK1
DB06878	F2
DB06879	NOS2
DB06880	DPP4
DB06882	SRC
DB06882	MAPK14
DB06883	SRC
DB06884	ESRRG
DB06884	NRIP1
DB06887	PTPN1
DB06888	CDK2
DB06891	CA2
DB06892	MAP2K1
DB06894	FAAH
DB06896	MET
DB06897	PLK1
DB06898	ESR1
DB06898	NCOA2
DB06899	REN
DB06900	PRSS8
DB06901	CELA2A
DB06902	ESRRG
DB06905	PPP2R5C
DB06905	PPP2CA
DB06905	PPP2R1A
DB06908	NCOA1
DB06908	PPARG
DB06909	PDE4B
DB06911	F2
DB06912	LYZ
DB06914	HMOX1
DB06916	NOS2
DB06917	LTA4H
DB06918	PRSS1
DB06919	F2
DB06920	F10
DB06921	CPB1
DB06923	PRSS1
DB06924	CPA1
DB06925	LCK
DB06926	PPARG
DB06927	ESR2
DB06927	NCOA1
DB06927	ESR1
DB06928	FOLH1
DB06929	F2
DB06930	BACE1
DB06931	GGPS1
DB06932	PDPK1
DB06933	MAPK10
DB06936	F2
DB06937	ESR2
DB06938	KDR
DB06939	DPP4
DB06940	MAPK14
DB06941	S100B
DB06942	F2
DB06943	ADAM17
DB06944	CCNA2
DB06944	CDK2
DB06945	ADAMTS5
DB06947	F2
DB06948	CCNA2
DB06948	CDK2
DB06951	CELA1
DB06953	FNTA
DB06953	FNTB
DB06954	CA2
DB06956	HSP90AA1
DB06957	HSP90AA1
DB06958	HSP90AA1
DB06959	PRKACA
DB06959	PKIA
DB06961	HSP90AA1
DB06962	TPSB2
DB06963	PLK1
DB06964	HSP90AA1
DB06967	REN
DB06969	HSP90AA1
DB06971	MMP8
DB06972	ITGAL
DB06973	ESRRG
DB06976	CDK2
DB06977	PRKACA
DB06979	HAO1
DB06980	SKP1
DB06981	SKP1
DB06982	SKP1
DB06983	CDK2
DB06984	MAN2A1
DB06986	PYGM
DB06987	LTF
DB06987	PLA2G2E
DB06989	PTPRB
DB06990	UNG
DB06991	MAPK14
DB06992	HSD11B1
DB06993	DPP4
DB06994	DPP4
DB06995	MET
DB06996	F2
DB06997	MET
DB06999	BRAF
DB07000	BRAF
DB07001	NOS3
DB07002	NOS2
DB07003	NOS2
DB07004	S100B
DB07005	F2
DB07006	WEE1
DB07007	NOS2
DB07008	NOS2
DB07009	NCOA1
DB07009	ESR2
DB07010	MAPK1
DB07010	MAPK10
DB07011	NOS2
DB07013	MMP13
DB07014	GSK3B
DB07015	DPP4
DB07016	F2
DB07017	HSD11B1
DB07019	BACE1
DB07020	MAPK9
DB07021	DPP4
DB07022	F11
DB07023	F11
DB07024	CDK2
DB07025	CHEK1
DB07026	MMP12
DB07027	F2
DB07028	AKR1B1
DB07029	NOS2
DB07030	AKR1B1
DB07031	RARG
DB07032	ESR2
DB07033	PDPK1
DB07034	CHEK1
DB07036	ESR2
DB07037	CHEK1
DB07038	CHEK1
DB07039	AR
DB07045	BAG1
DB07045	HSPA8
DB07046	MAP2K1
DB07048	CA2
DB07049	HSD11B1
DB07050	CA2
DB07051	PDE4D
DB07053	PPARG
DB07054	CDK2
DB07056	HSD11B1
DB07058	GSK3B
DB07059	REN
DB07060	HAO1
DB07061	NMT2
DB07063	AKR1B1
DB07064	KIF11
DB07065	CDK2
DB07066	PYGM
DB07067	DPP4
DB07068	PTPRB
DB07069	KYNU
DB07070	PPARD
DB07071	F11
DB07072	DPP4
DB07073	PIK3CG
DB07074	F11
DB07075	CHEK1
DB07076	PLAU
DB07077	F11
DB07078	CHEK1
DB07079	ADAM17
DB07080	NR1H2
DB07080	NCOA2
DB07080	RXRB
DB07080	NR1H3
DB07080	NCOA1
DB07080	NR1I2
DB07081	DPP4
DB07082	NR1H2
DB07083	F2
DB07086	NCOA2
DB07086	ESR1
DB07087	ESR1
DB07087	NCOA2
DB07088	PRSS1
DB07088	F2
DB07089	BACE1
DB07091	PRSS1
DB07091	F2
DB07092	DPP4
DB07093	AKR1B1
DB07094	LTA4H
DB07095	PRSS1
DB07095	F2
DB07096	PARP1
DB07099	LTA4H
DB07100	HSP90AA1
DB07101	MAP2K1
DB07102	LTA4H
DB07104	LTA4H
DB07105	F2
DB07106	HNMT
DB07107	PRKACA
DB07107	PKIA
DB07108	BCL2L1
DB07110	BACE1
DB07111	PPARG
DB07112	EGLN1
DB07113	REN
DB07115	CA13
DB07116	UNG
DB07117	MMP9
DB07119	NCOA1
DB07119	ESR2
DB07120	F2
DB07121	ADAM17
DB07122	PLAU
DB07124	PRKACA
DB07125	DAPK3
DB07126	CCNA2
DB07126	CDK2
DB07127	PTPRB
DB07128	F2
DB07129	PLAU
DB07130	PTPN1
DB07131	PRSS1
DB07131	F2
DB07132	PDPK1
DB07133	F2
DB07134	PTPN1
DB07135	DPP4
DB07136	CPB1
DB07137	CCNA2
DB07137	CDK2
DB07138	MAPK14
DB07139	AKR1B1
DB07140	DHFR
DB07141	DHFR
DB07142	DHFR
DB07143	F2
DB07144	DHFR
DB07145	ADAM17
DB07146	LCK
DB07147	ADAM17
DB07148	PREP
DB07149	GSK3B
DB07150	NCOA1
DB07150	ESR2
DB07151	PIM1
DB07152	TGFBR1
DB07154	DPP4
DB07156	IGF1R
DB07157	CPB1
DB07158	CHEK1
DB07159	SYK
DB07160	CTSB
DB07161	JAK2
DB07162	JAK2
DB07163	CDK2
DB07164	CCNA2
DB07164	CDK2
DB07165	F2
DB07167	CSF1R
DB07168	CAMK2B
DB07171	ECE1
DB07172	PPARG
DB07173	ADK
DB07174	REN
DB07175	BACE1
DB07177	PTGR1
DB07177	PTGR2
DB07179	CDK2
DB07180	NEK2
DB07181	DPP4
DB07182	CPB1
DB07183	KDR
DB07186	AURKA
DB07186	PLK1
DB07187	AKR1B1
DB07189	ADAM17
DB07190	F2
DB07193	DPP4
DB07194	SYK
DB07195	ESR1
DB07195	NCOA2
DB07196	LTA4H
DB07197	PTPN1
DB07198	ESR2
DB07198	NCOA1
DB07202	CSF1R
DB07203	CCNA2
DB07203	CDK2
DB07204	PKIA
DB07204	PRKACA
DB07205	YARS
DB07206	BACE1
DB07207	F7
DB07207	F3
DB07208	PPARG
DB07209	PPARG
DB07210	CDK2
DB07211	F2
DB07211	F10
DB07212	F11
DB07213	CHEK1
DB07215	NCOA1
DB07215	PPARA
DB07216	FNTA
DB07216	FNTB
DB07217	MAPK10
DB07218	MAPK8IP1
DB07218	MAPK8
DB07219	CTSB
DB07220	CDK2
DB07221	GGPS1
DB07223	CTSB
DB07224	CTSB
DB07225	CTSB
DB07226	WEE1
DB07227	FNTA
DB07227	FNTB
DB07227	PGGT1B
DB07228	CHEK1
DB07229	PRSS1
DB07230	ESR2
DB07230	NCOA1
DB07231	CTSB
DB07232	PARP1
DB07232	PARP2
DB07233	ADAM17
DB07234	MAPKAPK2
DB07235	PRKACA
DB07236	ESR2
DB07236	NCOA1
DB07237	LTA4H
DB07239	DPP4
DB07242	DAPK3
DB07242	PIM1
DB07243	CHEK1
DB07244	NOS3
DB07244	REN
DB07245	BACE1
DB07246	MMP9
DB07247	F7
DB07247	F3
DB07248	PTK2
DB07249	EPHB4
DB07250	EPHB4
DB07251	EPHB4
DB07252	EPHB4
DB07253	EPHB4
DB07254	EPHB4
DB07255	EPHB4
DB07256	EPHB4
DB07257	WEE1
DB07258	LTA4H
DB07259	LTA4H
DB07260	LTA4H
DB07261	F10
DB07263	PTPN1
DB07264	MAPK1
DB07265	WEE1
DB07266	AURKA
DB07267	TGFBR1
DB07268	MAPK8
DB07269	CPB1
DB07270	FBP1
DB07271	DPP4
DB07272	MAPK8IP1
DB07272	MAPK8
DB07274	KDR
DB07276	MAPK8IP1
DB07276	MAPK8
DB07277	F2
DB07277	F10
DB07278	F2
DB07278	F10
DB07279	F2
DB07280	ADK
DB07281	BACE1
DB07284	BACE1
DB07285	MMP9
DB07286	AR
DB07288	FLT1
DB07289	PTPN1
DB07292	LTA4H
DB07294	RARG
DB07295	PTPN1
DB07297	LCK
DB07298	PTPN1
DB07299	F11
DB07300	PDPK1
DB07302	PPARG
DB07303	BACE1
DB07306	NOS2
DB07307	MAPK14
DB07309	METAP2
DB07310	HSD11B1
DB07311	CHEK1
DB07312	FBP1
DB07313	METAP2
DB07314	CHEK1
DB07316	HSD11B1
DB07317	HSP90AA1
DB07318	NOS2
DB07319	HSP90AA1
DB07320	CHEK1
DB07321	FBP1
DB07322	METAP2
DB07323	METAP2
DB07324	HSP90AA1
DB07325	HSP90AA1
DB07326	KDR
DB07328	DPP4
DB07329	IGHG2
DB07330	PARP1
DB07333	KDR
DB07334	KDR
DB07335	PIK3CG
DB07335	SRC
DB07336	CHEK1
DB07339	NQO2
DB07340	AURKB
DB07340	INCENP
DB07341	ABO
DB07342	HMOX1
DB07344	MCAT
DB07345	BACE1
DB07346	BACE1
DB07347	GAPDH
DB07347	ATP6V1B2
DB07348	CYTH2
DB07348	ARF1
DB07350	HDAC8
DB07351	CPA1
DB07353	F2
DB07354	TOP1
DB07356	DPP4
DB07357	ABO
DB07358	GCK
DB07359	GCK
DB07360	AURKA
DB07362	AURKA
DB07363	CA2
DB07364	CDK5
DB07364	CDK5R1
DB07366	F2
DB07368	PRSS1
DB07369	MET
DB07371	IGHG1
DB07374	RPL10L
DB07374	RPL13A
DB07374	RPL23
DB07374	RPL15
DB07374	RPL19
DB07374	RPL23A
DB07374	RSL24D1
DB07374	RPL26L1
DB07374	RPL8
DB07374	RPL37
DB07374	RPL3
DB07374	RPL11
DB07374	SNU13
DB07375	IGHG2
DB07375	IGHG1
DB07375	IGKC
DB07375	P06310
DB07376	F2
DB07376	F7
DB07377	METAP2
DB07378	ABO
DB07379	CDK6
DB07380	CTRB1
DB07382	ERN1
DB07383	CTRB1
DB07384	ATP5A1
DB07384	ATP5B
DB07384	ATP5C1
DB07385	NQO1
DB07387	TPI1
DB07388	NOS2
DB07388	NOS3
DB07389	NOS2
DB07390	MMP3
DB07393	GSR
DB07394	ATP5A1
DB07394	ATP5B
DB07394	ATP5C1
DB07397	MMP8
DB07400	F2
DB07401	CYC1
DB07401	MT-CYB
DB07401	UQCRC1
DB07401	UQCRC2
DB07401	UQCRH
DB07401	UQCRQ
DB07401	UQCRFS1
DB07401	UQCR11
DB07401	UQCRB
DB07401	UQCR10
DB07403	PDK1
DB07405	NOS2
DB07406	MAPKAPK2
DB07410	GGPS1
DB07412	DPP4
DB07415	BACE1
DB07416	IGKC
DB07419	AR
DB07421	AR
DB07422	AR
DB07423	AR
DB07425	Q59FW3
DB07425	THRB
DB07427	HBA1
DB07427	HBB
DB07428	HBA1
DB07428	HBB
DB07430	MAPKAPK2
DB07431	MAPKAPK2
DB07431	CDK2
DB07433	CELA1
DB07435	POLK
DB07437	UPP1
DB07440	F2
DB07441	IGHG1
DB07441	IGKC
DB07443	DHODH
DB07444	DAPK1
DB07446	MMP12
DB07447	AKR1D1
DB07448	LAP3
DB07449	PADI4
DB07450	AKR1B1
DB07453	CYP1A2
DB07454	AR
DB07455	GRIA2
DB07456	PDPK1
DB07457	PDPK1
DB07458	PRKACA
DB07459	MAPK14
DB07460	PTK2
DB07461	F2
DB07462	COMT
DB07465	DPP4
DB07467	CA2
DB07468	MYH14
DB07469	MYH14
DB07470	MYH14
DB07471	CCNA2
DB07471	CDK2
DB07474	IGF1R
DB07476	CA2
DB07477	CTSL
DB07479	POLB
DB07480	PTPN1
DB07482	DPP4
DB07484	CPA1
DB07485	ESRRG
DB07486	ITGAL
DB07488	CSNK1G3
DB07489	CSNK1G3
DB07491	PRSS1
DB07493	CDK2
DB07494	CHRFAM7A
DB07495	HSP90AA1
DB07497	PC
DB07498	AKR1B1
DB07500	PLA2G2E
DB07501	CDK2
DB07502	HSP90AA1
DB07503	PIK3CG
DB07504	CDK2
DB07506	CPA1
DB07506	SCPEP1
DB07508	F2
DB07509	PPARG
DB07512	MAOB
DB07513	MAOB
DB07514	KDR
DB07515	F2
DB07519	BACE1
DB07520	CTSS
DB07521	F2
DB07522	F2
DB07524	PIM1
DB07525	FGFR1
DB07527	F2
DB07528	KDR
DB07529	CDK2
DB07530	NCOA1
DB07530	VDR
DB07531	CDK2
DB07533	CCNA2
DB07533	CDK2
DB07534	CCNA2
DB07534	CDK2
DB07535	BACE1
DB07537	KDR
DB07538	CCNA2
DB07538	CDK2
DB07539	CCNA2
DB07539	CDK2
DB07540	CDK2
DB07542	CTSD
DB07543	ADRB2
DB07544	BCAT1
DB07545	AURKA
DB07546	CSNK2A2
DB07548	F2
DB07549	F2
DB07550	F2
DB07555	ACHE
DB07556	MMP12
DB07556	MMP1
DB07557	NCOA1
DB07557	RXRA
DB07557	NR1I3
DB07557	AKR1D1
DB07558	PSMA7
DB07559	DHODH
DB07561	DHODH
DB07562	CDK2
DB07562	CCNA2
DB07563	CTSK
DB07567	ESR1
DB07573	BACE1
DB07574	STMN4
DB07574	TUBB2B
DB07574	TUBA1A
DB07574	TUBA1C
DB07574	TUBA1B
DB07577	TYMS
DB07579	APCS
DB07580	APCS
DB07583	PRKACA
DB07583	PKIA
DB07584	AKT1
DB07584	GSK3B
DB07585	AKT1
DB07585	GSK3B
DB07586	HDAC8
DB07587	CTSS
DB07589	CTSS
DB07592	CTSK
DB07593	CTSK
DB07594	HSP90AB1
DB07594	HSP90AA1
DB07595	CDK2
DB07596	CA2
DB07597	PNMT
DB07598	GRIA2
DB07601	HSP90AA1
DB07602	EGFR
DB07604	ATP2A1
DB07605	F10
DB07606	CDK2
DB07607	MAPK14
DB07608	DYRK1A
DB07609	CYP2A6
DB07612	CDK2
DB07613	HPGDS
DB07614	HPGDS
DB07615	HPGDS
DB07616	HPGDS
DB07617	CYP2A6
DB07618	CDK2
DB07619	HSD11B1
DB07621	CYP2A6
DB07622	CDK2
DB07623	CYP2A6
DB07624	HSD11B1
DB07625	PLAU
DB07626	PLAU
DB07627	CAPN1
DB07628	PKM
DB07629	F10
DB07630	F10
DB07632	CA2
DB07633	ABO
DB07636	MT-CYB
DB07636	UQCRFS1
DB07636	CYC1
DB07636	UQCRB
DB07636	UQCR10
DB07637	EPOR
DB07638	ESR1
DB07638	ESR2
DB07639	F2
DB07641	MAOA
DB07642	DCPS
DB07643	DCPS
DB07644	DCPS
DB07645	HBA1
DB07645	HBB
DB07646	DHODH
DB07647	CHEK1
DB07648	CHEK1
DB07651	PTPN1
DB07652	POLK
DB07653	CHEK1
DB07654	CHEK1
DB07655	CHEK1
DB07657	PLA2G1B
DB07658	F2
DB07659	F2
DB07660	F2
DB07662	SRC
DB07662	EGFR
DB07664	CSNK1G3
DB07664	SLK
DB07664	CAMK4
DB07664	CLK3
DB07664	ABL2
DB07665	F2
DB07666	DPP4
DB07668	CTRB1
DB07670	CYP2C18
DB07672	IGHG1
DB07675	PPARG
DB07676	GSK3B
DB07676	CAMK4
DB07677	PARP3
DB07678	ESR1
DB07678	NCOA2
DB07680	CMA1
DB07681	BCHE
DB07683	MMP12
DB07684	PLAT
DB07685	CDK2
DB07686	CDK2
DB07687	CDK2
DB07688	CDK2
DB07688	CCNA2
DB07689	DHRS4L1
DB07691	PPARD
DB07692	PKM
DB07696	CASP3
DB07697	PKM
DB07698	GSG2
DB07700	AKR1C3
DB07701	ACHE
DB07702	NCOA5
DB07702	ESR2
DB07705	CYP51A1
DB07707	ESR1
DB07707	NCOA2
DB07708	ESR1
DB07708	NCOA2
DB07710	CA2
DB07711	ADA
DB07712	ESR1
DB07712	NCOA2
DB07713	MMP8
DB07714	GSR
DB07715	CSNK2A1
DB07715	AHR
DB07716	IGKC
DB07717	AR
DB07718	F2
DB07718	MIF
DB07719	PTPN1
DB07720	CHRFAM7A
DB07720	CHRNA7
DB07720	CHRNB2
DB07720	CHRNA2
DB07720	CHRNA3
DB07720	CHRNA4
DB07720	CHRNB4
DB07723	PPARG
DB07724	NCOA1
DB07724	PPARA
DB07724	PPARD
DB07724	PPARG
DB07728	MAPKAPK2
DB07728	MAPKAPK3
DB07730	PTPN1
DB07731	CDK2
DB07733	CASP1
DB07734	BACE1
DB07735	BACE1
DB07736	BACE1
DB07737	BACE1
DB07738	BACE1
DB07739	PNMT
DB07740	HMGCS1
DB07741	F2
DB07742	CA2
DB07744	CASP1
DB07746	METAP2
DB07747	PNMT
DB07749	CTRB1
DB07750	CDK2
DB07751	CDK2
DB07754	FOLH1
DB07755	CDK2
DB07756	ACHE
DB07757	ESR2
DB07760	UNG
DB07761	CDK2
DB07763	CYC1
DB07763	MT-CYB
DB07763	UQCRC1
DB07763	UQCRC2
DB07763	UQCRH
DB07763	UQCRQ
DB07763	UQCRFS1
DB07763	UQCR11
DB07763	UQCRB
DB07763	UQCR10
DB07764	IGHG1
DB07765	DHRS4L1
DB07766	CAMK2A
DB07766	CDK16
DB07768	AKR1C1
